alphanumiso;material_id;year;factor;source
HND340;Me.Pb;2017;10.51940550955085;based on S&P Global mining data and price-based allocation of ore
HND340;Me.Pb;2018;10.549318972839641;based on S&P Global mining data and price-based allocation of ore
HND340;Me.Pb;2019;10.573746124084199;based on S&P Global mining data and price-based allocation of ore
HND340;Me.Pb;2020;10.58641689237683;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Pb;2016;8.758007340095379;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Pb;2017;8.788913895367916;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Pb;2018;8.820652017150024;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Pb;2019;8.846569173365111;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Pb;2020;8.860012831936572;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Pb;2016;9.509925638446475;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Pb;2017;9.52438744824662;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Pb;2018;9.539238365036903;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Pb;2019;9.551365532896217;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Pb;2020;9.557656095903454;based on S&P Global mining data and price-based allocation of ore
IRN364;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Pb;2016;28.260264854633014;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Pb;2017;28.325227353124752;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Pb;2018;28.391937721531065;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Pb;2019;28.446413000535344;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.Pb;2020;28.474670230820987;based on S&P Global mining data and price-based allocation of ore
KOR410;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MAR504;Me.Pb;2016;8.72892220214143;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Pb;2017;8.771416630135846;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Pb;2018;8.815054405968677;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Pb;2019;8.850688746932606;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Pb;2020;8.86917287032031;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Pb;2016;16.575999333720407;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Pb;2017;16.713632836153707;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Pb;2018;16.854969482150235;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Pb;2019;16.97038412320417;based on S&P Global mining data and price-based allocation of ore
MEX484;Me.Pb;2020;17.03025161080968;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Pb;2016;12.15143007829726;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Pb;2017;12.162838128668962;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Pb;2018;12.17455312209999;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Pb;2019;12.18411951411572;based on S&P Global mining data and price-based allocation of ore
MKD807;Me.Pb;2020;12.189081760241526;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Pb;2016;26.85048078768419;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Pb;2017;26.845965580056234;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Pb;2018;26.84132888702124;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Pb;2019;26.837542591835465;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Pb;2020;26.835578577755136;based on S&P Global mining data and price-based allocation of ore
MNE499;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNE499;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNE499;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNE499;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNE499;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Pb;2016;8.778552488439269;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Pb;2017;8.783379606424344;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Pb;2018;8.788336602023367;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Pb;2019;8.792384454324754;based on S&P Global mining data and price-based allocation of ore
NAM516;Me.Pb;2020;8.794484142416916;based on S&P Global mining data and price-based allocation of ore
NGA566;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NPL524;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NPL524;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NPL524;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NPL524;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NPL524;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PAK586;Me.Pb;2016;15.612028579924562;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Pb;2017;15.612028579924566;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Pb;2018;15.612028579924564;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Pb;2019;15.612028579924564;based on S&P Global mining data and price-based allocation of ore
PAK586;Me.Pb;2020;15.612028579924562;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Pb;2016;11.308409719393056;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Pb;2017;11.350317923113346;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Pb;2018;11.393353701821624;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Pb;2019;11.428496455613974;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Pb;2020;11.446725584586474;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Pb;2016;15.986053209859008;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Pb;2017;16.00030100212931;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Pb;2018;16.014932143070556;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Pb;2019;16.02687984331516;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Pb;2020;16.033077313495514;based on S&P Global mining data and price-based allocation of ore
PRK408;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PRK408;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PRK408;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PRK408;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PRK408;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PRT620;Me.Pb;2016;12.796192936432131;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Pb;2017;12.801052095217798;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Pb;2018;12.806041993701733;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Pb;2019;12.810116714297786;based on S&P Global mining data and price-based allocation of ore
